morph,doc.url,doc.id,s.idx,word,lemma,compana,cpd.N1,cpd.N2
-age,http://www.dataleum.de/Koehlerei%20Technikgeschichte/Koehlerei%20in%20der%20Technikgeschichte.html,e369f991f0b8cadb468a447e1ca45cd6e7a0,266,Gegenfrage,Gegenfrage,_,,
-age,http://www.team-naunheim.de/31.html,e58d003119bd5a580a5044047e2f0727f1bf,253,Passagen,Passage,_,,
-age,http://www.clerk-software.de/bi_hmue/06gutachten/g06_7.html,16421e8ff0c8b54b9b9c7009f75263c2a4b6,6,Planungsunterlagen,Planungsunterlage,Planung_+s_Unterlage,Planung,Unterlage
-age,http://www.astronode.de/archiv/06/jolie-angelina/synastrie.php,48614208ae2809f4543e861b4eefc5b827f1,186,Gefühlslage,Gefühlslage,Gefühl_+s_Lage,Gefühl,Lage
-age,http://www.r1200c.de/wbb/board922-cruiser-technik-wartung-und-zubeh%C3%B6r/board2-wartung-pflege-und-reparaturen/1989-angebot-von-hr-krist-brisk-zum-einstellen-von-2/index2.html,67a60c2d41d17dd38fd6e2c489c296d6e12f,77,Schlauchwaage,Schlauchwaage,Schlauch_Waage,Schlauch,Waage
-age,http://www.huehner-info.de/forum/archive/index.php/t-13060.html,e0a624cb5df5c69aaeda1964f01b99fc006d,220,silage,Silage,_,,
-age,http://www.lobberich.de/aktuell/archiv/2013/06-juni.htm,4981113844c9ced1eeaa7b5663c7cc662f58,171,Reitanlage,Reitanlage,reiten_#en_Anlage,reiten,Anlage
-age,"http://www.rhein-zeitung.de/startseite_datelist,2011-06-07.html",e5da0dc2abc648414d895c97d6339a16d15d,303,US-Sammelklage,US-Sammelklage,US_--_sammeln_#n_Klage,US,Klage
-age,http://www.biothemen.de/Oekologie/rohstoffe/baumwolle.html,cc662bc7ff56a76aa02d71510c4cb9f419ae,75,Tragen,Trage|Tragen,_,,
-age,http://www.marimars-tanztempel.de/hathor.htm,8ceb62fc45e97c406166d9407757cce3bc80,33,Tempelanlagen,Tempelanlage,Tempel_Anlage,Tempel,Anlage
-age,http://www.maschinenmarkt.vogel.de/themenkanaele/produktion/messtechnik_prueftechnik/articles/440076,9dca33a9f0645101cdadac940c6b90695b67,34,Leckagen,Leckage,_,,
-age,http://www.pctipp.ch/forum/printthread.php?s=6f8617146f2744e4a757e82d1eac5275%26t=8751%26pp=10%26page=1,3f9c26963fd04cbb2947d1690f4ef6f889fe,22,Image,Image,_,,
-age,http://www.disy-magazin.de/Extravaganz.1519.0.html,85b9aa2b95e7d643d5238b1a77a16a2589e7,4,Garagen,Garage,_,,
-age,http://archiv2.randzone-online.de/rand/rand070626.htm,04e9f99c6b31704778813ff0ccf4bfc1062b,15,Telefonumfragen,Telefonumfrage,Telefon_Umfrage,Telefon,Umfrage
-age,http://www.gstb-rlp.de/gstbrp/Dienste/Info-Dienste/GStB-Bericht/2010/Ehrenamt%20und%20B%C3%BCrgern%C3%A4he,87ad5ea64d65f19acda192faa61014ba0af6,9,Rentenfrage,Rentenfrage,Rente_+n_Frage,Rente,Frage
-age,http://www.boardforyou.de/page/13,286b3bddc63c2956ecae1079bd6e3e2225ff,87,Photovoltaik-Anlage,Photovoltaik-Anlage,Photovoltaik_--_Anlage,Photovoltaik,Anlage
-age,http://www.reitsportforum.de/ausruestung/16635-pad-lieber.html,ef95159d8193c1ad9b09aeefbbf38804daea,24,Sattelunterlage,Sattelunterlage,Sattel_Unterlage,Sattel,Unterlage
-age,http://www.die-drei-vogonen.de/tag/nintendo/page/2,6204ae5b32bb2be844e7a487c561825997eb,7,Rage,Rage,_,,
-age,http://www.poloshirts-bedrucken.de/-bedrucken-textilien.html,209c3642e51c1ef2e3df28cc5a36014ec5d8,4,Druckvorlagen,Druckvorlage,Druck_Vorlage,Druck,Vorlage
-age,http://www.inqu.de/automotive.html,96b9f2f4bc457c3bee0c6d4062c6f48b1a23,11,Reparaturanfragen,Reparaturanfrage,Reparatur_anfragen,Reparatur,anfragen
-age,http://www.antbo.de/kataloge/a0277/seite-1.html,327e3c56f2ea8a174720f41c97e1d3a2b699,472,Sagen,Sage|Sagen,_,,
-age,http://branchenbuch.portal.muenchen.de/mhp/1219438,872418db1695e6fbfcc2dfe37a199add7296,8,Massage,Massage,_,,
-age,http://forum.dnn-online.de/nachrichten-aus-deutschland/3346-okologismus-idiotismus-5.html,7b6c3ac8908931691bea16a7c83278339cb7,4,Sachfragen,Sachfrage,Sache_-e_Frage,Sache,Frage
-age,http://www.v-f-z.de/verbraucher_fragen_immer_qualifizierter.html,a3d6201ea19eb8c5ecd45dcab5dba2cd91ff,1,Verbraucheranfragen,Verbraucheranfrage,Verbraucher_anfragen,Verbraucher,anfragen
-age,http://laden.hifiunddesign.de/2009/03,54adec0b55e24942febc02001c6efd436782,30,Designanlage,Designanlage,Design_Anlage,Design,Anlage
-age,http://www.moz.ac.at/user/rwolff/LVAs/LiveCode/LiveCodeText.html,7e1917f10a483fbba55f434880cfc8f82774,276,Messages,Message,_,,
-age,http://www.dagenbach.de/ProHN/Nkg_BbPl_090419.htm,30d7f7f7fa16299a6e3af2a764d963c8eb90,41,Bauvoranfrage,Bauvoranfrage,Bau_Voranfrage,Bau,Voranfrage
-age,http://www.lawfactory.de/html/rl_1999_5_eg.html,3aa7f3f3cf027b04414ab19a861e5be00b07,22,Funkanlagen,Funkanlage,Funk_Anlage,Funk,Anlage
-age,http://www.buergerwelle.de/assets/files/grn/cio080104.htm,14afa78d568a523594a7913726c0501e7b93,55,Vodafone-Homepage,Vodafone-Homepage,Vodafone_--_Homepage,Vodafone,Homepage
-age,http://www.top50-solar.de/de/news/archiv/2014.html?month=1%26day=16%26cHash=110354d38183cf601db68b97692d6afa,8dce7ad57a384ef059dc9832bd04d423cee3,12,PV-Anlage,PV-Anlage,_,,
-age,http://www.arved-fuchs.de/nwp/logbuch/nwplog_30_08.html,58f32048865813e18a411280c9ada4cd863d,23,Passage,Passage,_,,
-age,http://www.gegenwind-husarenhof.de/kriterien.html,205d5f8d22ad11a5f2ffeb1c7bfd2aaf7f00,37,Windkraftanlagen,Windkraftanlage,Wind_Kraft_Anlage,Wind,Anlage
-age,http://www.doctorsdiaryfanforum.de/t1875f44-Story-von-Schleumel-2.html,c371e1a9580f3520f4c3dd99b17ec6a57c76,725,Sagen,Sage|Sagen,_,,
-age,http://www.krematorium-meissen.de/bestatter/formulare/ofmaba,c43d42ced5437ac71eec275303b9f94c17a2,5,Grabanlage,Grabanlage,Grab_Anlage,Grab,Anlage
-age,http://www.ganesha-sonderreisen.de/Asien/Himalaya/reiseangebote_buthan.htm,8d207e253fd4dfb5b2cbea2a61991f1d07d1,88,Grabanlage,Grabanlage,Grab_Anlage,Grab,Anlage
-age,http://translarte.de/zur-sprache-schaetzchen,7d4240d87c9ebb0bb3acc8eddb07e4728576,29,Seitan-Einlage,Seitan-Einlage,Seitan_--_Einlage,Seitan,Einlage
-age,http://tageszeilen.fensterlade.de/jahre/2004/2004_november_dezember.html,0cc49719445aafce602fb7da7318c356f800,64,Einstellungsfrage,Einstellungsfrage,Einstellung_+s_Frage,Einstellung,Frage
-age,http://mgfuerstenzell.de/journal/abifahrt/rombericht/tag9.htm,ba23ed74482f68204c7784ca8fd1576b0701,21,Burganlage,Burganlage,Burg_Anlage,Burg,Anlage
-age,http://www.duessellegal.de/2008/06/15/grenzen-der-abmahntaetigkeit,f362c813eb6dba4d82f8c36017139df0967e,80,Rechtsgrundlagen,Rechtsgrundlage,rechts_Grundlage,rechts,Grundlage
-age,http://www.lalasreisen.de/karibik/html/aida_st_lucia.html,481fff79d46490ea43b27cae44731ee3938d,22,Bananenplantagen,Bananenplantage,Banane_+n_Plantage,Banane,Plantage
-age,http://www.hausarbeiten.de/faecher/vorschau/108151.html,e8ebfd2bb019be6a14b6dd25e970d26dc6e3,142,Passagen,Passage,_,,
-age,http://www.deutschlands-dicke-seiten.de/forum/archive/index.php/t-1657.html,8aeae8612de7e9f7e9d97cfc5261df7c77a1,11,Reportage,Reportage,_,,
-age,http://www.sportakademie.de/presse/presse_artikel_index00.php3?id=1880,f55ee244754772cac7d7d09f6487fe40fe78,15,Radioreportage,Radioreportage,Radio_Reportage,Radio,Reportage
-age,http://digital-nippon.de/anime-manga-japan/manga/fushigi-yuugi_t7744,30da927784d896c3b59ef416dbff5199bc98,195,Comedyeinlagen,Comedyeinlage,Comedy_Einlage,Comedy,Einlage
-age,http://www.arth-online.ch/geschichte/die-arther-ziegelhuette/dominik-auf-der-maur-zimmermann-der-letzte-ziegler-von-arth,f1272fb8ef0a359cee4073bff309b22847b9,5,Sagen,Sage|Sagen,_,,
-age,http://www.musik-band-info.de/o-bandinfo.htm,058816561a9b3f856a90df74a2d1528975df,25,Messages,Message,_,,
-age,http://www.1a-immobilienmarkt.de/?oid=8365105,6a1ad53ccc80df058d66552f7fa6bf77b1a4,18,Wohnlage,Wohnlage,wohnen_#en_Lage,wohnen,Lage
-age,http://www.igw-resch-verlag.at/seligeheilige/index.html?http%3A//www.igw-resch-verlag.at/seligeheilige/band3/to.html,8feab2da3b67d892b6f447009040459bce23,103,Antragsvorlagen,Antragsvorlage,Antrag_+s_Vorlage,Antrag,Vorlage
-age,http://www.hannoverforum.de/archive/index.php/t-27217.html,95512f45ea25f7a8bd5dd4755e38f0b955d4,82,Hommage,Hommage,_,,
-age,http://www.wicker-magazin.de/11/Magazin/Gruppenversicherungsvertrag_DKV.html,9a9429a41bc5cf6754e879d3ba812d225aee,4,Versicherungsfragen,Versicherungsfrage,Versicherung_+s_Frage,Versicherung,Frage
-age,http://www.stcarchiv.de/stc2000/02_online.php,a04a618fe02bbeb3784e946e76b1a267bbb2,12,Atari-Homepages,Atari-Homepage,Atari_--_Homepage,Atari,Homepage
-age,http://www.tropenbad.de/keitum-therme-sylt-ost/es-geht-um-schadensbegrenzung.htm,eb18934912bdd8ef5ab0acc9850a34221635,24,Schuldfrage,Schuldfrage,Schuld_Frage,Schuld,Frage
-age,http://www.eurogamer.de/articles/2012-06-25-diablo-3-guide-tipps-gold-farmen-schatzgoblins-auktionshaus-farmspots?page=3,e7df1572518a783d935bb3b861effb749b74,26,Finanzfragen,Finanzfrage,Finanz_Frage,Finanz,Frage
-age,http://www.scienceblogs.de/astrodicticum-simplex/2009/10/das-homoopathiestudium-in-magdeburg-ein-modernes-wissenschaftskonzept-einer-medizinubergreifenden-community.php,a3c058bcaaff365c9fc0a6568e11c520fe07,107,Hauptaussagen,Hauptaussage,Haupt_Aussage,Haupt,Aussage
-age,http://bbs2-kfz.de/DEUTSCH/LIESE/harzreise/info/verkehrsmittel2.htm,8f2e79c02fc3dde98877436e6280bae411e6,4,Tragen,Trage|Tragen,_,,
-age,http://www.skf-zentrale.de/html/organe_des_skf.html,9d009bdb4ddaea184847089048fcce267eef,8,Satzungsfragen,Satzungsfrage,Satzung_+s_Frage,Satzung,Frage
-age,http://www.onejournal.de/news/industrie-hightech/13/13.html,76f3e89930757c61c34b8fbc5a1e0d32c2b9,311,Schrankenanlage,Schrankenanlage,Schranke_+n_Anlage,Schranke,Anlage
-age,http://www.onejournal.de/news/gesundheit-medizin/9/241.html,27130753dca8536ccd28acfa82fa1b7121f6,335,Wirtschaftslage,Wirtschaftslage,Wirtschaft_+s_Lage,Wirtschaft,Lage
-age,http://musik.ciao.de/Als_Filmstar_Benjamin_Blumchen__Test_8996544,13ed7a30bf363ed58467290a241fbfd69b5a,9,Gage,Gage,_,,
-age,http://www.kubiss.de/bildung/projekte/schb_netz/future_guide.htm,c371aab4b4480fc4868da01e14c69a78f481,13,Folienvorlage,Folienvorlage,Folie_+n_Vorlage,Folie,Vorlage
-age,http://www.ostseeklar.de/greifswalder-bodden/lubmin/ferienhaus-27577.html,58c1c59aa0a57965c04298beb1bc56539f3d,2,Südlage,Südlage,Süd_Lage,Süd,Lage
-age,http://www.ub.uni-mannheim.de/1051.html,9384a60a6e4a7b33bf7b89a296f49a2e6590,8,Lizenzfragen,Lizenzfrage,Lizenz_Frage,Lizenz,Frage
-age,http://www.bonk-kfz.de/reifen,737f8931627b6f72a00b8d759f4f18037c46,248,Image,Image,_,,
-age,http://www.ballenstedt.de/dorfkrug.htm,e0347aab81e81979a04395103792d4fd7ecd,6,Etage,Etage,_,,
-age,http://steine.helga-ingo.de/2008/01/30/tetzelstein/print,250f048945e619a7e05977acb6ec1b5f324c,26,Sage,Sage,_,,
-age,http://www.hs-zigr.de/%7Eschmitt/aufsatz/report.htm,3e930abe14788866a6bba33a197d2a46ec16,318,Gegenfrage,Gegenfrage,_,,
-age,http://blogs.hr-online.de/boersenblog/?p=782,b9922503cc6bb779d7becae300069f2aa14c,88,Sparanlagen,Sparanlage,sparen_#en_Anlage,sparen,Anlage
-age,http://www.kinderfreund.de/contra.htm,c863b4f2058709edbd9e84b31f798264bc81,171,Grundsatzfrage,Grundsatzfrage,Grundsatz_Frage,Grundsatz,Frage
-age,http://www.karl-heinz-gerstenberg.de/meldung+M537bbc41127.html,4f0e40b707614b45b54125796bae5326df7e,10,Abgeordnetenanklage,Abgeordnetenanklage,abgeordnet_+en_Anklage,abgeordnet,Anklage
-age,http://www.peruline.de/peru/reise_region_cusco_machu.htm,355f6e40ae33e28c0f3e39dbbb172bfe955e,3,Sagen,Sage|Sagen,_,,
-age,http://land-leute-online.de/2011/07/29/einfarbig-nicht-eintoenig-der-weisse-garten-heimarshausen-im-hessenfernsehen,69ba08776229e1eb407a01e7ec8404ebb85a,18,Gartenanlage,Gartenanlage,Garten_Anlage,Garten,Anlage
-age,http://www.focus.de/politik/ausland/julian-assange-wikileaks-gruender-kommt-auf-kaution-aus-haft-frei_aid_582348.html,7c1f7315217547a350cea81ff4df10820bbb,46,Assage,Assage,As_Sage,As,Sage
-age,http://www.rc-network.de/forum/archive/index.php/t-63879.html,a573455944d7a8632141af14b257d9befa8c,1220,Nulllage,Nulllage,null_Lage,null,Lage
-age,http://www.droemer-knaur.de/magazin/DK%3A%20DK%3A%20Vom%2BWerden%2Bund%2BWachsen%2Bder%2BMedica.7767164.html,9b1fee899fc00fb3023fb01a59c7b8e497d1,11,Bandagen,Bandage,_,,
-age,http://www.sternchen4you.de/2011/03/29,c8b4f28e568264fea99895234804686514c2,5,Chefetagen,Chefetage,Chef_Etage,Chef,Etage
-age,http://www.linksfraktion.de/nachrichten/sachverstaendige-bestaetigen-ablehnung-funkzellenabfragen,cd1e0994523d18c67529c552645c4c367051,5,Funkzellabfrage,Funkzellabfrage,Funk_Zelle_-le_laben_#en_Frage,Funk,Frage
-age,http://blog.lovelybooks.de/2010/08/03/kreative-ideen-wie-konnen-autoren-sich-in-das-lesernetzwerk-einbringen,c10aa160e77c4f5123dcd22f6d7392e5bb9f,27,Umfrage,Umfrage,_,,
-age,http://www.hlms.de/de/programme-1,0f1a1ff5a449d6fee326cad4e8c03a85363d,22,Massage,Massage,_,,
-age,http://www.cga-verlag.de/Damals_wars/damals.php?name=damals_2009_08.php,307324a5ca6a83d89465ad718cab379bd0bf,285,Sage,Sage,_,,
-age,http://www.heilpraktiker-im-netz.de/adressen/adr-s/schmidt-muenchen.htm,2151d033011981b7708c2fd8f0376c33f029,3,Lymphdrainage,Lymphdrainage,Lymphe_-e_Drainage,Lymphe,Drainage
-age,http://www.residenz-muenchen.de/deutsch/hoefe/index.htm,4919dea3818e2e796257bdc9c5687266676c,9,Brunnenanlage,Brunnenanlage,Brunnen_Anlage,Brunnen,Anlage
-age,http://classic.thueringer-fussball.de/2001/sb2001/tl/0000b032.htm,be2f8dd737be578b2caef036739fe31b4357,22,Freistoßvorlage,Freistoßvorlage,frei_Stoß_Vorlage,frei,Vorlage
-age,http://tepem.de/sat_glossar.html,c073f0309f504c8b643c8ddbb4695dce5da5,31,Heimkino-Anlagen,Heimkino-Anlage,Heimkino_--_Anlage,Heimkino,Anlage
-age,http://forum.yacht.de/archive/index.php/t-82041.html,47f69981deffa7a6733ed3888661f0711a6a,319,Steckerfrage,Steckerfrage,Stecker_Frage,Stecker,Frage
-age,http://bgb.jura.uni-hamburg.de/agl/agl-schutzwirkung.htm,8cbbce75e16f41d1f326c69cd3c561229a9f,24,Schadensersatzklage,Schadensersatzklage,Schaden_+s_Ersatz_Klage,Schaden,Klage
-age,http://www.walters-waterworld.de/tauchgebiete/mangrove.html,473b2e24ef41b4ddfeff01fd83d8b8839e1e,39,Tragen,Trage|Tragen,_,,
-age,http://www.regiomesse.de/weiterbildung,580d73fe0e4ea65ae5a3359a170535414762,106,Firmenimage,Firmenimage,Firma_-a_+en_Image,Firma,Image
-age,http://www.urlaub-im-web.de/sylt.html,63540b9e9d50e61dc009abee0ce3763c807c,4,Image,Image,_,,
-age,http://www.kostenloses-it-training.de/Inhalt_kostenlose_Videos.html,86d8c41f3fcea30508f3f004cb6e1dbb6ab9,367,Tabellenvorlagen,Tabellenvorlage,Tabelle_+n_Vorlage,Tabelle,Vorlage
-age,http://www.lawblog.de/index.php/archives/2010/07/31/keine-menschen-zweiter-klasse,7d3482b8c33686d1142049b45fdef0535972,125,Passagen,Passage,_,,
-age,http://www.true-chat.de/archive/index.php/thread-3863.html,2d747d7b3025236ec5056cddddc656209d66,19,Umfrage,Umfrage,_,,
-age,http://www.westfalen-magazin.de/wgm.htm,a2bc5f66c44cad23cf484a445493c8993a57,12,Interessenslagen,Interessenslage,inter~_Essen_+s_Lage,inter~,Lage
-age,http://www.familienfreund.de/web-familiennews/abgerechnet-wird-zum-schluss.html,39ca5e8bfba3c8192a4b152b74cb577fd369,14,originalunterlagen,Originalunterlage,_,,
-age,http://www.uni-graz.at/~magnes/tasmania/farn.htm,519711885b37887251c874d42b2fc13bd4b5,206,Tieflagen,Tieflage,tief_Lage,tief,Lage
-age,http://www.meerschweinchen-ratgeber.de/forum/geht-es-meinen-ersten-merries-gut-t2107847.html,0d277675faf81dca42c4ab4527c502475367,71,Etage,Etage,_,,
-age,http://www.kakteenforum.de/archive/index.php/t-3795.html,6aabf922bfea1afa23abf0e2cb236d8a9383,154,Pfropfunterlage,Pfropfunterlage,Pfropf_Unterlage,Pfropf,Unterlage
-age,http://www.infos.informatik.uni-stuttgart.de/veranstaltungen/archiv/2001.html,95223b035b988cc7c2a3590b5d308d6fd63d,9,Umfrage,Umfrage,_,,
-age,http://www.cicero.de/weltbuehne/nsa-edward-snowden-leser-fragen-der-us-botschafter-john-b-emerson-antwortet/56284,8a3dd9ab4876f1945b0e8844f5f1ea8128a5,2,E-Mail-Anfrage,E-Mail-Anfrage,E_--_Mail_--_Anfrage,E,Anfrage
-age,http://www.medioman.de/2007/07/page/2,28776c204bba12b5ef88c8e7c11cdeeb8f6a,243,Mückenplage,Mückenplage,Mücke_+n_Plage,Mücke,Plage
-age,http://andreasauwaerter.de/blogline/page/33,f7131663776ad9a0720f3b698979f23ce78a,88,Gegenfrage,Gegenfrage,_,,
-age,http://www.amphibienschutz.de/mailing/mailings/mail_13_2003.htm,94e62e1fa8d9f81e352d8ca1735414128d46,7,Neuanlage,Neuanlage,neu_Anlage,neu,Anlage
-age,http://www.weltbummeln.de/highlights/high_saot2.html,da0a4c62e0a6411ae3d5c3b5e65ab9bc3b0d,23,Kakaoplantagen,Kakaoplantage,Kakao_Plantage,Kakao,Plantage
-age,http://www.fifaplanet.de/archive/index.php/t-2061.html,0129399bdb67c6568a7a1c45418882b3e854,50,Geschmacksfrage,Geschmacksfrage,Geschmack_+s_Frage,Geschmack,Frage
-age,http://www.gruene-dueren.de/verband/504/print.html,8dbbd86977c903aeb789d5e1e29fab85b9f1,6,Mastanlagen,Mastanlage,Mast_Anlage,Mast,Anlage
-age,http://www.evangelisches-sonntagsblatt.de/index.php?id=836,79b668081ce9b199b39cece7cf6e041ed04f,32,Organisationsfragen,Organisationsfrage,Organisation_+s_Frage,Organisation,Frage
-age,http://www.nebenjob.de/geschaeftsideen/idee7_9.html,2baa18f16aac4e41843fa50369e2d00d8780,9,Sicherheitsfragen,Sicherheitsfrage,Sicherheit_+s_Frage,Sicherheit,Frage
-age,http://www.dogforum.de/ich-bin-schockiert-t138362-20.html,a3cf5d95e91478f33c8b7909c86ef3344f85,57,Fast-Food-Einlage,Fast-Food-Einlage,Fast_--_Food_--_Einlage,Fast,Einlage
-age,http://old.dpg-tagungen.de/archive/2003/ma_25.html,20437d1c6c97def45cd57f85387f61272002,41,Atomlage,Atomlage,Atom_Lage,Atom,Lage
-age,http://www.enec.de/13.html,39335ea33dbb72c92accd296fe14d04935b3,33,Brauchwasseranlagen,Brauchwasseranlage,Brauch_Wasser_Anlage,Brauch,Anlage
-age,http://www.jas-ostbevern.de/pressearchiv/2010/2010017.html,1f40e86daca440f34bea57788cbd43b2734b,4,Mikrofonanlage,Mikrofonanlage,Mikrofon_Anlage,Mikrofon,Anlage
-age,http://www.hillhoppergoslar.de/bilder2001b/Reisebericht_30032002_hhc.htm,f3fbbcd0bec181de88d59c4cc7d5a97695c2,16,Schleusenanlage,Schleusenanlage,Schleuse_+n_Anlage,Schleuse,Anlage
-age,http://www.trinaural.de/vb3/archive/index.php?t-1702.html,02429045730ee1deae4bc21cfec274328941,349,Negativimage,Negativimage,negativ_Image,negativ,Image
-age,http://www.metropole-sydney.de/hafen-port-jackson.html,2a6356ab04ce3a340a06f632876e375789f0,9,Hafenanlage,Hafenanlage,Hafen_Anlage,Hafen,Anlage
-age,http://www.npla.de/de/poonal/archiv/491,b15dec4c6115e66bfff20e7d499172e3d65f,68,Umfrage,Umfrage,_,,
-age,http://www.socialnet.de/rezensionen/5473.php,43839d4e18dab2448cb3dd1aa29242f3b6a7,11,Forschungsfragen,Forschungsfrage,Forschung_+s_Frage,Forschung,Frage
-age,http://www.rhombos.de/shop/buecher/forschung-00011/soziologie-00065/beyond-creative-production-networks.html,d1c4acba29473e163fc1aeeafccfe843e705,17,images,Image,_,,
-age,http://forum.deine-tierwelt.de/archive/index.php/t-5714.html,b8f460597a610121e663d51dac990556c4d9,49,Welpenfrage,Welpenfrage,Welpe_+n_Frage,Welpe,Frage
-age,http://www.mieterverein-hamburg.de/kuendigung-vermieterwechsel.html,8ab3e4d05a1b580d2b20b28f026ebe7a8415,22,Garage,Garage,_,,
-age,http://www.svm-fanforum.de/archive/index.php?t-8323.html,ec5c0de5aed3e7a61971a129a6e4ca0fbce1,91,Heimniederlage,Heimniederlage,Heim_Niederlage,Heim,Niederlage
-age,http://www.moviejunkies.de/predators/2010,89bef63a9efcb32ee3daef3427e68f4107ef,30,Hommage,Hommage,_,,
-age,http://www.jugend.rlp.de/4488.html,34b4ec22c591350f1a7efd9fe4f3d04e2a74,45,Preis-Homepage,Preis-Homepage,Preis_--_Homepage,Preis,Homepage
-age,http://www.bs-net.de/kino/film-dienst/fd1996-04/BROKEN_ARROW.html,66c4305a915d79eea1049772738333c56f6c,36,Interviewpassagen,Interviewpassage,Interview_Passage,Interview,Passage
-age,http://www.t5-board.de/board/off-topic/49924-boardzugehoerigkeitsaufkleber-6-print.html,af64844d8aa6ac9afec9ce6becd67fa847bc,14,Umfrage,Umfrage,_,,
-age,http://www.kopelew-forum.de/d/v/vorherige%20Veranstaltungen09.html,43c9ceff64247d2b59d16ed5636f7ef2088e,71,Reportagen,Reportage,_,,
-age,http://www.reise-preise.de/service-test/ratgeber/kurzurlaub-so-verreisen-die-deutschen.html,66b58faf2c07fcc17d3cd7ef296cf3828c44,55,Gesamtnachfrage,Gesamtnachfrage,gesamt_Nachfrage,gesamt,Nachfrage
-age,http://www.dirt-eater.de/altermann2000.html,a279f9cfe52b1021558d720b48af13810267,118,Umfrage,Umfrage,_,,
-age,http://satiriker.de/plenum/beratung/orientierungshilfe.html,aa6b8d41649f9ed7744e1d60bafb38791c76,305,Prüfungsfragen,Prüfungsfrage,Prüfung_+s_Frage,Prüfung,Frage
-age,http://www.aquariumforum.de/f68/co2-alternative-zusammenhaenge-co2-kh-ph-107551,450a6569841d3724e5351619b85cbea04322,136,Lebensgrundlage,Lebensgrundlage,Leben_+s_Grundlage,Leben,Grundlage
-age,http://www.lemming-forum.de/archive/2324/thread.html,10a961dff70771244b0b76cfbbe2f98f1d26,87,etagen,Etage,_,,
-age,http://www.tt-board.de/forum/archive/index.php/t-8263.html,279bd626f5888e7b917933280abdf42706cf,20,Umfragen,Umfrage,_,,
-age,http://www.sur-l-eau.de/2007/06/16/warum,ad519cb4deea153f536fad3898009cc3136f,178,Warum-Frage,Warum-Frage,Warum_--_Frage,Warum,Frage
-age,http://www.wildhaus-altstjohann.ch/de/portrait/wappen,f22db2a4012e4c72add56b6ee0da38423250,1,Umfrage,Umfrage,_,,
-age,http://www.radiomuseum-bocket.de/museum/datenbank---base/firmen-g--k/grundig.php,4c4c9690ee347b52ec54a939bf285007afb0,92,Fernsehanlagen,Fernsehanlage,Fernsehen_-en_Anlage,Fernsehen,Anlage
-age,http://www.gerold-ahrens.de/seite7.html,8b0f0b96f954cccd5cc39d4e45ae2c38a3a6,606,Sicherheitslage,Sicherheitslage,Sicherheit_+s_Lage,Sicherheit,Lage
-age,http://www.ima-agrar.de/Newsletter-Februar-2011.newsletter-feb20110.0.html?%26no_cache=1,5687e9e939ea0102b0751a77a7095040735e,10,Kopiervorlagen,Kopiervorlage,kopieren_#en_Vorlage,kopieren,Vorlage
-age,http://www.solarportal24.de/veranstaltungen.php,714f1e495b6837e4512b596ccf5a5378c375,15,Kleinwindenergieanlagen,Kleinwindenergieanlage,klein_Wind_Energie_Anlage,klein,Anlage
-age,http://www.erziehungskunst.de/artikel/forum/opa-ist-bei-facebook,a3b36b5b107cc3dffb10e3f47890dd271da4,86,Passagen,Passage,_,,
